Board Size,Column Constraints,Row Constraints,Approach,Result,Options,Runtime,Memory,Memory_used,Program,Resumptions,Entailments,Prunings,Backtracks,Constraints
11,2-10 | ,,disjoint2_nxn,failed,leftmost-bisect-down,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,leftmost-median-up,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,leftmost-median-down,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,leftmost-middle-up,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,leftmost-middle-down,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,min-step-up,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,min-step-down,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,min-enum-up,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,min-enum-down,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,min-bisect-up,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,min-bisect-down,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,min-median-up,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,min-median-down,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,min-middle-up,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,min-middle-down,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,max-step-up,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,max-step-down,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,max-enum-up,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,max-enum-down,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,max-bisect-up,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,max-bisect-down,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,max-median-up,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,max-median-down,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,max-middle-up,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,max-middle-down,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,ff-step-up,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,ff-step-down,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,ff-enum-up,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,ff-enum-down,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,ff-bisect-up,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,ff-bisect-down,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,ff-median-up,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,ff-median-down,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,ff-middle-up,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,ff-middle-down,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,anti_first_fail-step-up,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,anti_first_fail-step-down,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,anti_first_fail-enum-up,16,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,anti_first_fail-enum-down,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,anti_first_fail-bisect-up,15,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,anti_first_fail-bisect-down,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,anti_first_fail-median-up,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,anti_first_fail-median-down,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,anti_first_fail-middle-up,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,anti_first_fail-middle-down,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,occurrence-step-up,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,occurrence-step-down,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,occurrence-enum-up,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,occurrence-enum-down,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,occurrence-bisect-up,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,occurrence-bisect-down,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,occurrence-median-up,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,occurrence-median-down,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,occurrence-middle-up,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,occurrence-middle-down,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,ffc-step-up,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,ffc-step-down,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,ffc-enum-up,16,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,ffc-enum-down,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,ffc-bisect-up,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,ffc-bisect-down,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,ffc-median-up,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,ffc-median-down,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,ffc-middle-up,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,ffc-middle-down,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,max_regret-step-up,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,max_regret-step-down,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,max_regret-enum-up,15,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,max_regret-enum-down,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,max_regret-bisect-up,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,max_regret-bisect-down,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,max_regret-median-up,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,max_regret-median-down,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,max_regret-middle-up,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,disjoint2_nxn,failed,max_regret-middle-down,0,20774336,18755824,9515312,131,0,202,1,73
11,2-10 | ,,simple_2xn,failed,leftmost-step-up,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,leftmost-step-down,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,leftmost-enum-up,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,leftmost-enum-down,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,leftmost-bisect-up,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,leftmost-bisect-down,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,leftmost-median-up,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,leftmost-median-down,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,leftmost-middle-up,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,leftmost-middle-down,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,min-step-up,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,min-step-down,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,min-enum-up,16,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,min-enum-down,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,min-bisect-up,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,min-bisect-down,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,min-median-up,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,min-median-down,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,min-middle-up,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,min-middle-down,15,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,max-step-up,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,max-step-down,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,max-enum-up,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,max-enum-down,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,max-bisect-up,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,max-bisect-down,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,max-median-up,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,max-median-down,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,max-middle-up,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,max-middle-down,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,ff-step-up,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,ff-step-down,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,ff-enum-up,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,ff-enum-down,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,ff-bisect-up,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,ff-bisect-down,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,ff-median-up,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,ff-median-down,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,ff-middle-up,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,ff-middle-down,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,anti_first_fail-step-up,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,anti_first_fail-step-down,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,anti_first_fail-enum-up,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,anti_first_fail-enum-down,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,anti_first_fail-bisect-up,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,anti_first_fail-bisect-down,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,anti_first_fail-median-up,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,anti_first_fail-median-down,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,anti_first_fail-middle-up,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,anti_first_fail-middle-down,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,occurrence-step-up,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,occurrence-step-down,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,occurrence-enum-up,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,occurrence-enum-down,16,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,occurrence-bisect-up,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,occurrence-bisect-down,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,occurrence-median-up,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,occurrence-median-down,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,occurrence-middle-up,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,occurrence-middle-down,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,ffc-step-up,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,ffc-step-down,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,ffc-enum-up,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,ffc-enum-down,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,ffc-bisect-up,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,ffc-bisect-down,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,ffc-median-up,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,ffc-median-down,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,ffc-middle-up,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,ffc-middle-down,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,max_regret-step-up,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,max_regret-step-down,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,max_regret-enum-up,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,max_regret-enum-down,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,max_regret-bisect-up,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,max_regret-bisect-down,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,max_regret-median-up,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,max_regret-median-down,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,max_regret-middle-up,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_2xn,failed,max_regret-middle-down,0,20774336,18755824,9515312,310,0,174,1,190
11,2-10 | ,,simple_nxn,failed,leftmost-step-up,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,leftmost-step-down,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,leftmost-enum-up,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,leftmost-enum-down,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,leftmost-bisect-up,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,leftmost-bisect-down,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,leftmost-median-up,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,leftmost-median-down,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,leftmost-middle-up,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,leftmost-middle-down,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,min-step-up,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,min-step-down,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,min-enum-up,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,min-enum-down,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,min-bisect-up,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,min-bisect-down,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,min-median-up,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,min-median-down,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,min-middle-up,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,min-middle-down,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,max-step-up,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,max-step-down,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,max-enum-up,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,max-enum-down,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,max-bisect-up,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,max-bisect-down,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,max-median-up,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,max-median-down,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,max-middle-up,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,max-middle-down,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,ff-step-up,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,ff-step-down,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,ff-enum-up,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,ff-enum-down,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,ff-bisect-up,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,ff-bisect-down,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,ff-median-up,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,ff-median-down,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,ff-middle-up,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,ff-middle-down,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,anti_first_fail-step-up,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,anti_first_fail-step-down,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,anti_first_fail-enum-up,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,anti_first_fail-enum-down,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,anti_first_fail-bisect-up,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,anti_first_fail-bisect-down,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,anti_first_fail-median-up,15,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,anti_first_fail-median-down,16,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,anti_first_fail-middle-up,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,anti_first_fail-middle-down,16,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,occurrence-step-up,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,occurrence-step-down,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,occurrence-enum-up,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,occurrence-enum-down,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,occurrence-bisect-up,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,occurrence-bisect-down,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,occurrence-median-up,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,occurrence-median-down,15,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,occurrence-middle-up,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,occurrence-middle-down,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,ffc-step-up,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,ffc-step-down,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,ffc-enum-up,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,ffc-enum-down,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,ffc-bisect-up,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,ffc-bisect-down,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,ffc-median-up,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,ffc-median-down,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,ffc-middle-up,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,ffc-middle-down,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,max_regret-step-up,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,max_regret-step-down,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,max_regret-enum-up,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,max_regret-enum-down,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,max_regret-bisect-up,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,max_regret-bisect-down,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,max_regret-median-up,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,max_regret-median-down,0,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,max_regret-middle-up,16,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,simple_nxn,failed,max_regret-middle-down,16,20774336,18755824,9515312,470,0,382,1,262
11,2-10 | ,,cumulative_baseline,failed,leftmost-step-up,0,20774336,18755824,9515312,502,13,492,0,196
11,2-10 | ,,cumulative_baseline,failed,leftmost-step-down,0,20774336,18755824,9515312,502,13,492,0,196
11,2-10 | ,,cumulative_baseline,failed,leftmost-enum-up,0,20774336,18755824,9515312,502,13,492,0,196
11,2-10 | ,,cumulative_baseline,failed,leftmost-enum-down,0,20774336,18755824,9515312,502,13,492,0,196
11,2-10 | ,,cumulative_baseline,failed,leftmost-bisect-up,15,20774336,18755824,9515312,502,13,492,0,196
11,2-10 | ,,cumulative_baseline,failed,leftmost-bisect-down,0,20774336,18755824,9515312,502,13,492,0,196
11,2-10 | ,,cumulative_baseline,failed,leftmost-median-up,0,20774336,18755824,9515312,502,13,492,0,196
11,2-10 | ,,cumulative_baseline,failed,leftmost-median-down,0,20774336,18755824,9515312,502,13,492,0,196
11,2-10 | ,,cumulative_baseline,failed,leftmost-middle-up,0,20774336,18755824,9515312,502,13,492,0,196
11,2-10 | ,,cumulative_baseline,failed,leftmost-middle-down,0,20774336,18755824,9515312,502,13,492,0,196
11,2-10 | ,,cumulative_baseline,failed,min-step-up,16,20774336,18755824,9515312,502,13,492,0,196
11,2-10 | ,,cumulative_baseline,failed,min-step-down,15,20774336,18755824,9515312,502,13,492,0,196
11,2-10 | ,,cumulative_baseline,failed,min-enum-up,0,20774336,18755824,9515312,502,13,492,0,196
11,2-10 | ,,cumulative_baseline,failed,min-enum-down,0,20774336,18755824,9515312,502,13,492,0,196
11,2-10 | ,,cumulative_baseline,failed,min-bisect-up,16,20774336,18755824,9515312,502,13,492,0,196
11,2-10 | ,,cumulative_baseline,failed,min-bisect-down,0,20774336,18755824,9515312,502,13,492,0,196
11,2-10 | ,,cumulative_baseline,failed,min-median-up,0,20774336,18755824,9515312,502,13,492,0,196
11,2-10 | ,,cumulative_baseline,failed,min-median-down,0,20774336,18755824,9515312,502,13,492,0,196
11,2-10 | ,,cumulative_baseline,failed,min-middle-up,0,20774336,18755824,9515312,502,13,492,0,196
11,2-10 | ,,cumulative_baseline,failed,min-middle-down,0,20774336,18755824,9515312,502,13,492,0,196
11,2-10 | ,,cumulative_baseline,failed,max-step-up,0,20774336,18755824,9515312,502,13,492,0,196
11,2-10 | ,,cumulative_baseline,failed,max-step-down,0,20774336,18755824,9515312,502,13,492,0,196
